Gender,Stage Name,Full Name,Date of Birth,Group,Country,Second Country,Birthplace,Other Group,Former Group,Position,SK_Province,Short,Debut,Company,Members,Orig. Memb.,Fanclub Name,Active
Male,Seowon,Seo Won,2000-12-18,NINE.i,South Korea,,,,,,,,2022-03-30,FirstOne,10.0,10.0,,Yes
Male,Serim,Park Serim,1999-03-03,CRAVITY,South Korea,,,,,,,,2020-04-14,Starship,9.0,9.0,,Yes
Male,Seungchan,Kang Seungchan,2003-01-01,Newkidd,South Korea,,,,,,,,2019-04-25,J-FLO,7.0,7.0,,Yes
Male,Seungeon,Yoo Seungeon,2004-01-02,EVNNE,South Korea,,,,,,,,2023-09-19,Jellyfish,7.0,7.0,,Yes
Male,Seunghan,Lee Seunghan,1996-02-22,DUSTIN,South Korea,,,,,,,,2020-01-06,LPA,7.0,7.0,The Sten,Yes
Male,Seunghan,Hong Seunghan,2003-10-02,RIIZE,South Korea,,,,,,,,2023-09-04,SM,7.0,7.0,,Yes
Male,Seungheon,Lee Seungheon,2007-05-15,8TURN,South Korea,,,,,,,,2023-01-30,MNH,8.0,8.0,,Yes
Male,Seungho,Yang Seungho,1987-10-16,MBLAQ,South Korea,,Seoul,,,,Seoul,,2009-10-14,J. Tune,3.0,5.0,A+,Yes
Male,Seungho,Kim Seungho,2004-07-19,CMDM,South Korea,,,,,,,,2023-04-27,Command the M,6.0,6.0,,Yes
Male,Seunghun,Kim Seunghun,1999-02-26,CIX,South Korea,,,,,,,,2019-07-23,C9,5.0,5.0,,Yes
Male,Seunghwan,Lee Seunghwan,1994-12-10,ROMEO,South Korea,,,,,,,,2015-11-04,CT,7.0,7.0,,Yes
Male,Seunghwan,Lee Seunghwan,2000-05-20,1the9,South Korea,,,,,,,,2019-02-09,MBK,9.0,9.0,,Yes
Male,Seunghwan,Park Seunghwan,2002-04-06,AIMERS,South Korea,,,,,,,,2022-11-17,Hyper Rhythm,6.0,6.0,AIMING,Yes
Male,Seunghwan,Jeong Seunghwan,2004-01-27,ATBO,South Korea,,Busan,,,,Busan,,2022-07-27,IST,7.0,7.0,BOAT,Yes
Male,Seunghyub,Lee Seunghyub,1992-10-31,N.Flying,South Korea,,Daegu,,,Vocal,Daegu,,2015-05-20,FNC,4.0,4.0,N.Fia,Yes
Male,Seunghyun,Song Seungyun,1992-08-21,FTISLAND,South Korea,,Seoul,,,Guitarist,Seoul,,2007-06-07,FNC,4.0,5.0,Primadonna,Yes
Male,Seunghyun,Lee Seunghyun,2001-12-31,TheEastLight,South Korea,,,,,,,,2016-11-03,MediaLine,6.0,6.0,,No
Male,Seunghyun,Lee Seunghyun,1998-07-17,AIMERS,South Korea,,,,Spectrum,,,,2018-05-09,Hyper Rhythm,6.0,6.0,AIMING,Yes
Male,Seungjun,Ji Seungjun,1998-09-15,Astin,South Korea,,,,,,,,2019-03-07,,,,,
Male,Seungkwan,Boo Seungkwan,1998-01-16,Seventeen,South Korea,,Jeju,,,,,SVT,2015-05-26,Pledis,13.0,13.0,Carat,Yes
Male,Seungmin,Bae Seungmin,1998-10-13,Golden Child,South Korea,,,,,,,,2017-08-28,Woollim,10.0,11.0,,Yes
Male,Seungmin,Kim Seungmin,2000-09-22,Stray Kids,South Korea,,Seoul,,,,Seoul,SKZ,2018-03-25,JYP,8.0,9.0,STAY,Yes
Male,Seungmo,Kim Seungmo,2006-07-03,AMPERS&ONE,South Korea,,,,,,,,2023-11-15,FNC,7.0,7.0,,Yes
Male,Seungri,Lee Seunghyun,1990-12-12,,South Korea,,Gwangju,,BIGBANG,,Gwangju,,2006-08-19,,,,,No
Male,Seungsik,Kang Seungsik,1995-04-16,VICTON,South Korea,,,,,,,,2016-11-09,Plan A,6.0,7.0,Alice,Yes
Male,Seungwoo,Han Seungwoo,1994-12-24,VICTON,South Korea,,,,X1,,,,2016-11-09,Plan A,6.0,7.0,Alice,Yes
Male,Seungyeop,Choi Seungyeop,1997-05-08,E'LAST,South Korea,,,,,,,,2020-06-09,E Entertainment,8.0,8.0,,Yes
Male,Seungyoon,Cho Seungyoon,1996-08-05,UNIQ,South Korea,,,,X1,,,,2014-10-20,Yuehua,5.0,5.0,Unicorn,Hiatus
Male,Seyong,Kim Seyong,1991-11-20,MYNAME,South Korea,,Busan,,,,Busan,,2011-10-27,H2,5.0,5.0,MYgirl,Yes
Male,Seyoung,Lee Seyoung,1990-02-08,CROSS GENE,South Korea,,Busan,,,,Busan,,2012-07-08,Amuse,5.0,6.0,Chromosome,Yes
Male,Shihyun,Kim Shihyun,1998-05-06,We In The Zone,South Korea,,Changwon,,,,Gyeongsangnam-do,,2019-05-27,Choon,5.0,5.0,,No
Male,Shin,Shin Wonho,1991-10-23,CROSS GENE,South Korea,,Seoul,,,,Seoul,,2012-07-08,Amuse,5.0,6.0,Chromosome,Yes
Male,Shin,Kim Suhyun,2000-03-18,Ghost9,South Korea,,,,,,,,2020-09-23,Maroo,7.0,9.0,,Yes
Male,Shin Hyesung,Jung Pilkyo,1979-11-27,Shinhwa,South Korea,,Seoul,,,,Seoul,,1998-03-24,"SM, Good, Shinhwa",6.0,6.0,Shinhwa Changjo,Yes
Male,Shindong,Shin Donghee,1985-09-28,Super Junior,South Korea,,Mungyeong,,,,Gyeongsangbuk-do,SJ,2005-11-06,SM,11.0,12.0,ELF,Yes
Male,Shinwon,Go Shinwon,1995-12-11,PENTAGON,South Korea,,,,,,,PTG,2016-10-10,Cube,9.0,10.0,,Yes
Male,Shinyu,Shin Junghwan,2003-11-07,TWS,South Korea,,,,,,,,2024-01-22,Pledis,6.0,6.0,,Yes
Male,Shita,Chae Gaho,1998-10-01,JWiiver,Macau,,Macau,,,,,,2022-02-17,JTG,7.0,7.0,,No
Male,Shotaro,Osaki Shotaro,2000-11-25,RIIZE,Japan,,,NCT U,NCT,,,,2023-09-04,SM,7.0,7.0,,Yes
Male,Shownu,Son Hyunwoo,1992-06-18,MONSTA X,South Korea,,,,,,,,2014-05-14,Starship,6.0,7.0,Monbebe,Yes
Male,Sian,Choi Changmin,2001-02-01,T1419,South Korea,,,,,,,,2021-01-11,,,,,
Male,Sihyoung,Kim Sihyoung,1992-05-15,HISTORY,South Korea,,Busan,,,,Busan,,2013-04-26,LOEN,5.0,5.0,Storia,No
Male,Sing,Mak Chun Sing,2002-01-11,XODIAC,Hong Kong,,Hong Kong,,,,,,2023-03-25,One Cool Jacso,9.0,9.0,,Yes
Male,Sion,Kim Sion,2004-10-19,YOUNITE,South Korea,,,,,,,,2022-04-20,Brand New,9.0,9.0,YOUNIZ,Yes
Male,Siu,Hwang Inseok,1995-05-19,DUSTIN,South Korea,,,,,,,,2020-01-06,LPA,7.0,7.0,The Sten,Yes
Male,Siwan,Yim Siwan,1988-12-01,ZE:A,South Korea,,Busan,,,,Busan,,2010-01-07,Star Empire,9.0,9.0,ZE:A Style,Hiatus
Male,Siwon,Choi Siwon,1986-04-07,Super Junior,South Korea,,Seoul,Super Junior-M,,,Seoul,SJ,2005-11-06,SM,11.0,12.0,ELF,Yes
Male,Siwoo,Yoo Siwoo,2001-05-11,BXB,South Korea,,Iksan,,TRCNG,,Jeollabuk-do,,2017-10-10,Wolfburn,5.0,5.0,,Yes
Male,Siwoo,Park Siwoo,2001-02-05,BLANK2Y,South Korea,,,,,,,,2022-05-24,Keystone,9.0,9.0,,Yes
Male,Siyoung,Park Siyoung,2003-05-06,Mirae,South Korea,,,,,,,,2021-03-17,DSP,7.0,7.0,,Yes
Male,Siyun,Yoon Siyun,2005-01-08,AMPERS&ONE,South Korea,,,,,,,,2023-11-15,FNC,7.0,7.0,,Yes
Male,Sodam,Park Sodam,2004-11-26,BLANK2Y,South Korea,,,,,,,,2022-05-24,Keystone,9.0,9.0,,Yes
Male,Sohee,Lee Sohee,2003-11-21,RIIZE,South Korea,,,,,,,,2023-09-04,SM,7.0,7.0,,Yes
Male,Song,Song Yunhyeong,1995-02-08,iKON,South Korea,,,,,,,,2015-09-15,YG,6.0,7.0,iKONIC,Yes
Male,Soobin,Choi Soobin,2000-12-05,TXT,South Korea,,,,,,,,2019-03-04,Big Hit,5.0,5.0,,Yes
Male,Soohyun,Shin Soohyun,1989-03-11,U-KISS,South Korea,,Pocheon,,,,Gyeonggi-do,,2008-08-28,NH Media,6.0,6.0,Kissme,Yes
Male,Soul,Haku Shota,2005-02-01,P1Harmony,Japan,,,,,,,P1H,2020-10-28,FNC,6.0,6.0,,Yes
Male,St. Van,Lee Geumhyuk,1991-12-22,VAV,South Korea,,,,,,,,2015-10-31,A team,7.0,6.0,,Yes
Male,Steve,Lim Dohyun,2002-03-09,YOUNITE,South Korea,USA,Los Angeles,,,,,,2022-04-20,Brand New,9.0,9.0,YOUNIZ,Yes
Male,Steven,Kim Steven,2000-01-17,LUMINOUS,South Korea,Australia,Sydney,,,,,LMN,2021-09-09,Barunson,4.0,4.0,,Yes
Male,Subin,Jung Subin,1999-04-05,VICTON,South Korea,,,,,,,,2016-11-09,Plan A,6.0,7.0,Alice,Yes
Male,Suga,Min Yoongi,1993-03-09,BTS,South Korea,,Daegu,,,,Daegu,Bangtan Boys,2013-06-13,Big Hit,7.0,7.0,ARMY,Yes
Male,Suho,Kim Junmyeon,1991-05-22,EXO,South Korea,,Seoul,,,,Seoul,,2012-04-08,SM,9.0,12.0,EXO-L,Yes
Male,Suhyun,Choi Hyunggeun,1992-10-01,Snuper,South Korea,,Bucheon,,,,Gyeonggi-do,,2015-11-16,Widmay,6.0,6.0,Swing,No
Male,Suil,Ma Suil,1999-03-30,LUMINOUS,South Korea,,Gwangju,,,,Gwangju,LMN,2021-09-09,Barunson,4.0,4.0,,Yes
Male,Sukjun,Lee Sukjun,2000-01-31,ABLUE,South Korea,,,,ANTARES,,,,2022-10-23,J-Star,7.0,6.0,BLUEVERY,Yes
Male,Sumin,Choi Sumin,2004-04-07,xikers,South Korea,,Seoul,,,,Seoul,,2023-03-30,KQ,10.0,10.0,,Yes
Male,Sungchan,Jung Sungchan,2001-09-13,RIIZE,South Korea,,,NCT U,NCT,,,,2023-09-04,SM,7.0,7.0,,Yes
Male,Sungho,Park Sungho,2003-09-04,BOYNEXTDOOR,South Korea,,,,,,,,2023-05-30,KOZ,6.0,6.0,,Yes
Male,Sunghoon,Park Sunghoon,2002-12-08,ENHYPEN,South Korea,,,,,,,,2020-11-30,Be:lift,7.0,7.0,ENGENE,Yes
Male,Sunghyuk,Seo Sunghyuk,1999-08-26,,South Korea,,,,RAINZ,,,,2017-10-12,,,,,No
Male,Sunghyun,Kim Sunghyun,1996-03-16,IN2IT,South Korea,,,,,,,,2017-10-26,,,,,
Male,Sungjae,Yook Sungjae,1995-05-02,BtoB,South Korea,,Yongin,Big Byung,,,Gyeonggi-do,,2012-03-21,Cube,6.0,7.0,Melody,Yes
Male,Sungjin,Park Sungjin,1993-01-16,DAY6,South Korea,,,,,Guitarist,,,2015-09-07,JYP,5.0,6.0,,Yes
Male,Sungjong,Lee Sungjong,1993-09-03,Infinite,South Korea,,Gwangju,Infinite F,,,Gwangju,,2010-06-09,Woollim,6.0,7.0,Inspirit,Yes
Male,Sungjoo,Kim Sungjoo,1994-02-16,UNIQ,South Korea,,,,,,,,2014-10-20,Yuehua,5.0,5.0,Unicorn,Hiatus
Male,Sungjun,Park Sungjun,1992-12-17,Boys Republic,South Korea,,Ansan,,,,Gyeonggi-do,,2013-06-03,"Happy Tribe, Universal",5.0,5.0,Royal Family,Hiatus
Male,Sungjun,Lee Sungjun,2002-06-15,BLANK2Y,South Korea,,,,,,,,2022-05-24,Keystone,9.0,9.0,,Yes
Male,Sungjun,Oh Sungjun,2005-08-30,TNX,South Korea,,Ulsan,,,,Ulsan,,2022-05-17,P NATION,6.0,6.0,THX,Yes
Male,Sungkyu,Kim Sungkyu,1989-04-28,Infinite,South Korea,,Jeonju,,,Leader,Jeollabuk-do,,2010-06-09,Woollim,6.0,7.0,Inspirit,Yes
Male,Sungmin,Lee Sungmin,1986-01-01,Super Junior,South Korea,,Gyeonggi,Super Junior-M,,,,SJ,2005-11-06,SM,11.0,12.0,ELF,Yes
Male,Sungmin,Oh Sungmin,1990-12-31,Bigflo,South Korea,,,,,,,,2014-07-19,HO,5.0,5.0,,Yes
Male,Sungmin,Hong Sungmin,2004-09-17,Fantasy Boys,South Korea,,,,,,,,2023-09-21,PocketDol,11.0,12.0,Bandi,Yes
Male,Sungoh,Yoo Sungoh,1991-01-08,,South Korea,,,,24K,,,,2012-09-06,,,,,No
Male,Sungwoon,Ha Sungwoon,1994-03-22,Wanna One,South Korea,,Goyang,HOTSHOT,,,Gyeonggi-do,,2017-08-07,YMC,11.0,11.0,Wannable,No
Male,Sungyeol,Lee Sungyeol,1991-08-27,Infinite,South Korea,,Yongin,Infinite F,,,Gyeonggi-do,,2010-06-09,Woollim,6.0,7.0,Inspirit,Yes
Male,Sunoo,Kim Sunwoo,2003-06-24,ENHYPEN,South Korea,,,,,,,,2020-11-30,Be:lift,7.0,7.0,ENGENE,Yes
Male,Sunwoo,Choi Sunwoo,1992-03-12,Boys Republic,South Korea,,Seoul,,,,Seoul,,2013-06-03,"Happy Tribe, Universal",5.0,5.0,Royal Family,Hiatus
Male,Sunwoo,Kim Sunwoo,2000-04-12,The Boyz,South Korea,,,,,,,,2017-12-31,Cre.Ker,11.0,12.0,,Yes
Male,Sunyoul,Seon Yein,1996-11-06,UP10TION,South Korea,,Wando,,,,Jeollanam-do,,2015-09-10,TOP Media,10.0,10.0,HONEY10,Yes
Male,Suwoong,Lee Suwoong,1995-01-20,Boys Republic,South Korea,,,,,,,,2013-06-03,"Happy Tribe, Universal",5.0,5.0,Royal Family,Hiatus
Male,Sya,Lee Junyoung,2002-09-09,BLITZERS,South Korea,,,,,,,,2021-05-12,Wuzo,7.0,7.0,,Yes
Male,T.O.P,Choi Seunghyun,1987-11-04,BIGBANG,South Korea,,Seoul,GD&TOP,,,Seoul,,2006-08-19,YG,4.0,5.0,VIP,Yes
Male,Taecyeon,Ok Taecyeon,1988-12-27,02:00:00 PM,South Korea,,Busan,,,,Busan,,2008-07-04,JYP,6.0,7.0,Hottest,Yes
Male,Taedong,Kim Taedong,1997-11-07,OMEGA X,South Korea,,,,GIDONGDAE,,,,,,,,,
Male,Taeeun,Moon Taeeun,2000-02-09,IM,South Korea,,,,,,,,2021-02-19,,,,,
Male,Taeheon,Kim Taeheon,1989-06-18,ZE:A,South Korea,,Gwangju,,,,Gwangju,,2010-01-07,Star Empire,9.0,9.0,ZE:A Style,Hiatus
Male,Taehun,Lee Taehoon,2000-03-21,NINE.i,South Korea,,,,,,,,2022-03-30,FirstOne,10.0,10.0,,Yes
Male,Taehun,Choi Taehun,2002-11-19,TNX,South Korea,,Incheon,,,,Incheon,,2022-05-17,P NATION,6.0,6.0,THX,Yes
Male,Taehwan,Lee Taehwan,1994-01-15,VANNER,South Korea,,Dangjin,,,,Chungcheongnam-do,,2019-02-14,VT,5.0,5.0,,Yes
Male,Taehyun,Nam Taehyun,1994-05-10,,South Korea,,Hanam,,WINNER,,Gyeonggi-do,,2014-08-12,,,,,No
Male,Taehyun,Noh Taehyun,1993-10-15,HOTSHOT,South Korea,,Seoul,JBJ,,,Seoul,,2014-10-29,,,,,
Male,Taehyun,Kang Taehyun,2002-02-05,TXT,South Korea,,,,,,,,2019-03-04,Big Hit,5.0,5.0,,Yes
Male,Taeil,Lee Taeil,1990-09-24,Block B,South Korea,,Seoul,,,,Seoul,,2011-04-15,KQ,7.0,7.0,BBC,Yes
Male,Taeil,Moon Taeil,1994-06-14,NCT,South Korea,,Seoul,"NCT U, NCT 127",,Main Vocal,Seoul,,2016-04-09,SM,23.0,23.0,NCTzen,Yes
Male,Taekhyeon,Jung Taekhyeon,2003-07-28,1the9,South Korea,,Gunpo,,,,Gyeonggi-do,,2019-02-09,MBK,9.0,9.0,,Yes
Male,Taemin,Lee Taemin,1993-07-18,SHINee,South Korea,,Seoul,SuperM,,,Seoul,,2008-05-25,SM,4.0,5.0,Shawol,Yes
Male,Taerae,Kim Taerae,2002-09-05,TEMPEST,South Korea,,,,,,,,2022-03-02,Yuehua,7.0,7.0,iE,Yes
Male,Taerae,Kim Taerae,2002-07-14,ZEROBASEONE,South Korea,,Cheonan,,,,Chungcheongnam-do,ZB1,2023-07-10,WakeOne,9.0,9.0,,Yes
Male,Taesan,Han Dongmin,2004-08-10,BOYNEXTDOOR,South Korea,,,,,,,,2023-05-30,KOZ,6.0,6.0,,Yes
Male,Taeseon,Yang Taeseon,2000-09-17,TRCNG,South Korea,,,,,,,,2017-10-10,TS,10.0,10.0,,No
Male,Taesung,Lee Taesung,2003-12-19,,South Korea,,,TEEN TEEN,Ghost9,,,,2020-09-23,,,,,No
Male,Taewoong,Yoo Taewoong,1994-05-24,Snuper,South Korea,Japan,,,,,,,2015-11-16,Widmay,6.0,6.0,Swing,No
Male,Taeyang,Dong Youngbae,1988-05-18,BIGBANG,South Korea,,Uljeongbu,,,,Gyeonggi-do,,2006-08-19,YG,4.0,5.0,VIP,Yes
Male,Taeyang,Yoo Taeyang,1997-02-28,SF9,South Korea,,,,SF9,,,,2016-10-05,FNC,9.0,9.0,Fantasy,Yes
Male,Taeyong,Lee Taeyong,1995-07-01,NCT,South Korea,,,"NCT U, NCT 127,SuperM",,,,,2016-04-09,SM,23.0,23.0,NCTzen,Yes
Male,Taeyoung,Kim Taeyoung,2003-01-27,CRAVITY,South Korea,,,,,,,,2020-04-14,Starship,9.0,9.0,,Yes
Male,Taeyoung,Kim Taeyoung,1999-06-18,7 O'clock,South Korea,,,,,,,,2017-03-16,,,,,
Male,TAG,Son Youngtaek,1998-04-13,Golden Child,South Korea,,,,,,,,2017-08-28,Woollim,10.0,11.0,,Yes
Male,TAG,Yeom Taekyun,2002-09-30,ONE PACT,South Korea,,,,Ciipher,,,,2021-03-15,ARMADA,5.0,5.0,,Yes
Male,Takuma,Sato Takuma,2003-08-05,LUN8,South Korea,,,,,,,,2023-06-15,Fantagio,8.0,8.0,,Yes
Male,Takuya,Terada Takuya,1992-03-18,CROSS GENE,Japan,,Moriya,,,,,,2012-07-08,Amuse,5.0,6.0,Chromosome,Yes
Male,Tan,Choi Seokwon,1996-08-25,Ciipher,South Korea,,,,,,,,2021-03-15,Rain,7.0,7.0,,Yes
Male,Tao,Hwang Zitao,1993-05-02,,China,,Qingdao,,EXO,,,,2012-04-08,,,,,No
Male,Taro,Choi Wonjin,1994-11-09,Hot Blood Youth,South Korea,,,,,,,,2017-08-16,,,,,
Male,Ten,Chittaphon Leechaiyapornkul,1996-02-27,NCT,Thailand,,Bangkok,"NCT U,SuperM",,,,,2016-04-09,SM,23.0,23.0,NCTzen,Yes
Male,Teo,Jang Sungsik,1997-10-22,DKB,South Korea,,,,,,,Darkbee,2020-02-03,Brave,9.0,9.0,,Yes
Male,Thanatorn,Thanathorn Rueangsuwan,2005-04-05,The Wind,South Korea,,,,,,,,2023-05-15,With US,6.0,7.0,,Yes
Male,The8,Xu Minghao,1997-11-07,Seventeen,China,,Anshan,,,,,SVT,2015-05-26,Pledis,13.0,13.0,Carat,Yes
Male,Theo,Choi Taeyang,2001-07-01,P1Harmony,South Korea,,,,,,,P1H,2020-10-28,FNC,6.0,6.0,,Yes
Male,Thunder,Park Sanghyun,1990-10-07,,South Korea,,Busan,,MBLAQ,,Busan,,2009-10-14,,,,,No
Male,Timoteo,Kim Moongyu,1993-01-25,HOTSHOT,South Korea,,,,,,,,2014-10-29,,,,,
Male,TK,Kim Taegeuk,2006-01-09,DXMON,South Korea,,,,,,,,2024-09-29,,,,,
Male,U,Mizuguchi Yuto,1999-03-16,ONF,Japan,,Osaka,,,,,,2017-08-02,WM,6.0,7.0,,Yes
Male,U,Sun Hengyu,2001-06-22,BLANK2Y,China,,,,,,,,2022-05-24,Keystone,9.0,9.0,,Yes
Male,U-Know Yunho,Jung Yunho,1986-02-06,TVXQ!,South Korea,,Gwangju,,,,Gwangju,TVXQ,2003-12-26,SM,2.0,5.0,Cassiopeia,Yes
Male,U-Kwon,Kim Yukwon,1992-04-09,Block B,South Korea,,Suwon,Bastarz,,,Gyeonggi-do,,2011-04-15,KQ,7.0,7.0,BBC,Yes
Male,UGeon,Yoo Seungyong,2003-05-26,WHIB,South Korea,,,,,,,,2023-11-08,,,,,
Male,V,Kim Taehyung,1995-12-30,BTS,South Korea,,Daegu,,,,Daegu,Bangtan Boys,2013-06-13,Big Hit,7.0,7.0,ARMY,Yes
Male,Vahn,Kim Jungwoo,1999-05-07,NINE.i,South Korea,,,,,,,,2022-03-30,FirstOne,10.0,10.0,,Yes
Male,Vari,Jae Hyun,2000-09-03,NINE.i,South Korea,,,,,,,,2022-03-30,FirstOne,10.0,10.0,,Yes
Male,Vernon,Choi Hansol,1998-02-18,Seventeen,USA,South Korea,New York,,,,,SVT,2015-05-26,Pledis,13.0,13.0,Carat,Yes
Male,Wain,Park Sehoon,2000-10-25,XODIAC,South Korea,,Gimpo,,,,Gyeonggi-do,,2023-03-25,One Cool Jacso,9.0,9.0,,Yes
Male,Wei,Lee Jinhyuk,1996-07-08,,South Korea,,Seoul,,UP10TION,,Seoul,,2015-09-10,,,,,No
Male,Wenhan,Li Wenhan,1994-07-22,UNIQ,China,,,,,,,,2014-10-20,Yuehua,5.0,5.0,Unicorn,Hiatus
Male,Win,Bang Junhyuk,2004-12-19,MCND,South Korea,,,,,,,,2020-02-27,TOP Media,5.0,5.0,,Yes
Male,WinL,Yang Seungho,1996-06-16,ABLUE,South Korea,,Paju,,BECZ,,Gyeonggi-do,,2022-10-23,J-Star,7.0,6.0,BLUEVERY,Yes
Male,Winnie,Pattipong Kasemsant,1998-11-18,NINE.i,Thailand,,,,,,,,2022-03-30,FirstOne,10.0,10.0,,Yes
Male,Winwin,Dong Sicheng,1997-10-28,NCT,China,,Zhejiang,NCT 127,,,,,2016-04-09,SM,23.0,23.0,NCTzen,Yes
Male,Wish,Kwak Dawit,2002-06-11,EPEX,South Korea,,,,,,,,2021-06-08,C9,8.0,8.0,ZENITH,Yes
Male,Won,Park Sungwon,2003-12-18,Ciipher,South Korea,,Seoul,,1the9,,Seoul,,2019-02-09,Rain,7.0,7.0,,Yes
Male,Won Bin,Won Bin,2004-07-01,ATBO,South Korea,,Gyeonggi,,,,,,2022-07-27,IST,7.0,7.0,BOAT,Yes
Male,Won Hyuk,Won Hyuk,2002-02-22,E'LAST,South Korea,,,,,,,,2020-06-09,E Entertainment,8.0,8.0,,Yes
Male,Wonbin,Park Wonbin,2002-03-02,RIIZE,South Korea,,,,,,,,2023-09-04,SM,7.0,7.0,,Yes
Male,Woncheol,Jung Woncheol,1996-01-12,MY.st,South Korea,,,,,,,,2020-03-26,MYStar,5.0,5.0,,No
Male,Wondae,Seol Wondae,1998-04-28,Dongkiz,South Korea,,,,,,,,2019-04-24,,,,,
Male,Wonho,Shin Hoseok,1993-03-01,,South Korea,,Anyang,,MONSTA X,,Gyeonggi-do,,2014-05-14,,,,,No
Male,Wonjin,Won Jin,2003-01-01,GIDONGDAE,South Korea,,,,,,,,,,,,,
Male,Wonjin,Ham Wonjin,2001-03-22,CRAVITY,South Korea,,,,,,,,2020-04-14,Starship,9.0,9.0,,Yes
Male,Wonjun,Lee Wonjun,2002-03-08,E'LAST,South Korea,,,,,,,,2020-06-09,E Entertainment,8.0,8.0,,Yes
Male,Wonjun,Jeong Wonjun,1998-07-21,ABLUE,South Korea,,,,ZPZG,,,,2022-10-23,J-Star,7.0,6.0,BLUEVERY,Yes
Male,Wonjun,Moon Wonjun,2005-10-26,WHIB,South Korea,,,,,,,,2023-11-08,,,,,
Male,Wonpil,Kim Wonpil,1994-04-28,DAY6,South Korea,,,,,Keyboardist,,,2015-09-07,JYP,5.0,6.0,,Yes
Male,Wontak,Ju Wontak,1996-02-24,,South Korea,,,,RAINZ,,,,2017-10-12,,,,,No
Male,Wonwoo,Jeon Wonwoo,1996-07-17,Seventeen,South Korea,,Changwon,,,,Gyeongsangnam-do,SVT,2015-05-26,Pledis,13.0,13.0,Carat,Yes
Male,Woobin,Seo Woobin,2000-10-16,CRAVITY,South Korea,,,,,,,,2020-04-14,Starship,9.0,9.0,,Yes
Male,Woobin,Jeong Woobin,2000-04-01,LUMINOUS,South Korea,,Busan,,,,Busan,LMN,2021-09-09,Barunson,4.0,4.0,,Yes
Male,Woochul,Shin Woochul,2002-10-02,Newkidd,South Korea,,,,,,,,2019-04-25,J-FLO,7.0,7.0,,Yes
Male,Woodam,Park Woodam,1995-08-02,D1CE,South Korea,,,,,,,,2019-08-01,Happyface,5.0,5.0,Don1y,Yes
Male,Woohyun,Nam Woohyun,1991-02-08,Infinite,South Korea,,Seoul,Toheart,,,Seoul,,2010-06-09,Woollim,6.0,7.0,Inspirit,Yes
Male,Woojin,Park Woojin,1999-11-02,AB6IX,South Korea,,Busan,,Wanna One,,Busan,,2017-08-07,Brand New,4.0,5.0,ABNEW,Yes
Male,Woojin,Lee Woojin,2003-04-03,TheEastLight,South Korea,,,,,,,,2016-11-03,MediaLine,6.0,6.0,,No
Male,Woojin,Kim Woojin,1997-04-08,,South Korea,,Daejeon,,Stray Kids,,Daejeon,,2018-03-25,,,,,No
Male,Woojin,Lee Woojin,2003-04-07,Ghost9,South Korea,,,TEEN TEEN,,,,,2020-09-23,Maroo,7.0,9.0,,Yes
Male,Woojin,Lee Woojin,1996-11-22,MY.st,South Korea,,,,,,,,2020-03-26,MYStar,5.0,5.0,,No
Male,Woojoo,Kim Sangyoon,1996-09-18,14U,South Korea,,,,,,,,2017-04-17,BG,14.0,14.0,,No
Male,Wooju,Cho Wooju,2004-01-21,BLITZERS,South Korea,,,,,,,,2021-05-12,Wuzo,7.0,7.0,,Yes
Male,Woonggi,Cha Woonggi,2002-04-23,TOO,South Korea,,,,,,,,2020-04-01,n.CH,10.0,10.0,,Yes
Male,Woonhak,Kim Woonhak,2006-11-29,BOYNEXTDOOR,South Korea,,,,,,,,2023-05-30,KOZ,6.0,6.0,,Yes
Male,Woono,Song Wonho,2003-04-05,YOUNITE,South Korea,,,,,,,,2022-04-20,Brand New,9.0,9.0,YOUNIZ,Yes
Male,Wooseok,Jeong Wooseok,1998-01-31,PENTAGON,South Korea,,,,,,,PTG,2016-10-10,Cube,9.0,10.0,,Yes
Male,Wooseok,Kim Wooseok,2004-03-12,Fantasy Boys,South Korea,,,,UP10TION,,,,2023-09-21,PocketDol,11.0,12.0,Bandi,Yes
Male,Wooshin,Kim Wooseok,1996-10-27,,South Korea,,Daejeon,,UP10TION,,Daejeon,,2015-09-10,,,,,No
Male,Woosu,Kim Minseok,1999-11-23,IZ,South Korea,,,,,,,,2017-08-31,Music K,4.0,4.0,,Yes
Male,Woosung,Choi Sunghyuk,1994-09-24,Snuper,South Korea,,Seoul,,,,Seoul,,2015-11-16,Widmay,6.0,6.0,Swing,No
Male,Wooyeop,Jo Wooyeop,2000-09-27,TRCNG,South Korea,,,,,,,,2017-10-10,TS,10.0,10.0,,No
Male,Wooyoung,Jang Wooyoung,1989-04-30,02:00:00 PM,South Korea,,Busan,,,,Busan,,2008-07-04,JYP,6.0,7.0,Hottest,Yes
Male,Wooyoung,Jung Wooyoung,1999-11-26,ATEEZ,South Korea,,,,,,,,2018-10-24,KQ,8.0,8.0,,Yes
Male,Wooyoung,Hwang Wooyoung,2003-06-29,AIMERS,South Korea,,,,,,,,2022-11-17,Hyper Rhythm,6.0,6.0,AIMING,Yes
Male,Woozi,Lee Jihoon,1996-11-22,Seventeen,South Korea,,Busan,,,,Busan,SVT,2015-05-26,Pledis,13.0,13.0,Carat,Yes
Male,Wow,Kim Seyoon,1993-02-28,A.C.E,South Korea,,Gyeonggi,,,,,ACE,2017-05-23,Beat,5.0,5.0,Choice,Yes
